Code,LocalAuthority,Year,Indicator,Numerator,Denominator
ECON09,Shetland Islands,2018-19,0.05,,
ECON09,Shetland Islands,2019-20,0.06,,
ECON09,Shetland Islands,2020-21,0.06,,
ECON09,Shetland Islands,2021-22,0.06,,
ECON09,Shetland Islands,2022-23,0.07,,
ECON09,Shetland Islands,2023-24,0.06,,
ECON09,South Ayrshire,2014-15,0.12,,
ECON09,South Ayrshire,2015-16,0.11,,
ECON09,South Ayrshire,2016-17,0.24,,
ECON09,South Ayrshire,2017-18,0.2,,
ECON09,South Ayrshire,2018-19,0.18,,
ECON09,South Ayrshire,2019-20,0.16,,
ECON09,South Ayrshire,2020-21,0.17,,
ECON09,South Ayrshire,2021-22,0.18,,
ECON09,South Ayrshire,2022-23,0.19,,
ECON09,South Ayrshire,2023-24,0.35,,
ECON09,South Lanarkshire,2014-15,0.09,,
ECON09,South Lanarkshire,2015-16,0.1,,
ECON09,South Lanarkshire,2016-17,0.1,,
ECON09,South Lanarkshire,2017-18,0.11,,
ECON09,South Lanarkshire,2018-19,0.1,,
ECON09,South Lanarkshire,2019-20,0.13,,
ECON09,South Lanarkshire,2020-21,0.09,,
ECON09,South Lanarkshire,2021-22,0.1,,
ECON09,South Lanarkshire,2022-23,0.14,,
ECON09,South Lanarkshire,2023-24,0.15,,
ECON09,Stirling,2014-15,0.02,,
ECON09,Stirling,2015-16,0.18,,
ECON09,Stirling,2016-17,0.02,,
ECON09,Stirling,2017-18,0.07,,
ECON09,Stirling,2018-19,0.04,,
ECON09,Stirling,2019-20,0.05,,
ECON09,Stirling,2020-21,0.06,,
ECON09,Stirling,2021-22,0.08,,
ECON09,Stirling,2022-23,0.13,,
ECON09,Stirling,2023-24,0.13,,
ECON09,West Dunbartonshire,2014-15,0.11,,
ECON09,West Dunbartonshire,2015-16,0.12,,
ECON09,West Dunbartonshire,2016-17,0.11,,
ECON09,West Dunbartonshire,2017-18,0.11,,
ECON09,West Dunbartonshire,2018-19,0.13,,
ECON09,West Dunbartonshire,2019-20,0.15,,
ECON09,West Dunbartonshire,2020-21,0.16,,
ECON09,West Dunbartonshire,2021-22,0.14,,
ECON09,West Dunbartonshire,2022-23,0.15,,
ECON09,West Dunbartonshire,2023-24,0.14,,
ECON09,West Lothian,2014-15,0.08,,
ECON09,West Lothian,2015-16,0.08,,
ECON09,West Lothian,2016-17,0.09,,
ECON09,West Lothian,2017-18,0.09,,
ECON09,West Lothian,2018-19,0.1,,
ECON09,West Lothian,2019-20,0.08,,
ECON09,West Lothian,2020-21,0.09,,
ECON09,West Lothian,2021-22,0.08,,
ECON09,West Lothian,2022-23,0.08,,
ECON09,West Lothian,2023-24,0.08,,
ECON10,Aberdeen City,2014-15,0.27,,
ECON10,Aberdeen City,2015-16,0.25,,
ECON10,Aberdeen City,2016-17,0.22,,
ECON10,Aberdeen City,2017-18,0.23,,
ECON10,Aberdeen City,2018-19,0.23,,
ECON10,Aberdeen City,2019-20,0.25,,
ECON10,Aberdeen City,2020-21,0.25,,
ECON10,Aberdeen City,2021-22,0.18,,
ECON10,Aberdeen City,2022-23,0.18,,
ECON10,Aberdeen City,2023-24,0.18,,
ECON10,Aberdeenshire,2014-15,0.07,,
ECON10,Aberdeenshire,2015-16,0.1,,
ECON10,Aberdeenshire,2016-17,0.21,,
ECON10,Aberdeenshire,2017-18,0.12,,
ECON10,Aberdeenshire,2018-19,0.56,,
ECON10,Aberdeenshire,2019-20,0.23,,
ECON10,Aberdeenshire,2020-21,0.24,,
ECON10,Aberdeenshire,2021-22,0.11,,
ECON10,Aberdeenshire,2022-23,0.11,,
ECON10,Aberdeenshire,2023-24,0.12,,
ECON10,Angus,2014-15,0.11,,
ECON10,Angus,2015-16,0.38,,
ECON10,Angus,2016-17,0.38,,
ECON10,Angus,2017-18,0.11,,
ECON10,Angus,2018-19,0.11,,
ECON10,Angus,2019-20,0.02,,
ECON10,Angus,2020-21,0.01,,
ECON10,Angus,2021-22,0.15,,
ECON10,Angus,2022-23,0.11,,
ECON10,Angus,2023-24,0.17,,
ECON10,Argyll & Bute,2014-15,0.31,,
ECON10,Argyll & Bute,2015-16,0.38,,
ECON10,Argyll & Bute,2016-17,0.38,,
ECON10,Argyll & Bute,2017-18,0.41,,
ECON10,Argyll & Bute,2018-19,0.41,,
ECON10,Argyll & Bute,2019-20,0.46,,
ECON10,Argyll & Bute,2020-21,0.46,,
ECON10,Argyll & Bute,2021-22,0.46,,
ECON10,Argyll & Bute,2022-23,0.45,,
ECON10,Argyll & Bute,2023-24,0.39,,
ECON10,Clackmannanshire,2014-15,0.28,,
ECON10,Clackmannanshire,2015-16,0.19,,
ECON10,Clackmannanshire,2016-17,0.09,,
ECON10,Clackmannanshire,2017-18,0.09,,
ECON10,Clackmannanshire,2018-19,0.05,,
ECON10,Clackmannanshire,2019-20,0.68,,
ECON10,Clackmannanshire,2020-21,0.68,,
ECON10,Clackmannanshire,2021-22,0.68,,
ECON10,Clackmannanshire,2022-23,0.26,,
ECON10,Clackmannanshire,2023-24,0.74,,
ECON10,Dumfries & Galloway,2014-15,0.48,,
ECON10,Dumfries & Galloway,2015-16,0.23,,
ECON10,Dumfries & Galloway,2016-17,0.23,,
ECON10,Dumfries & Galloway,2017-18,0.01,,
ECON10,Dumfries & Galloway,2018-19,0.41,,
ECON10,Dumfries & Galloway,2019-20,0.52,,
ECON10,Dumfries & Galloway,2020-21,0.02,,
ECON10,Dumfries & Galloway,2021-22,0.04,,
ECON10,Dumfries & Galloway,2022-23,0.04,,
ECON10,Dumfries & Galloway,2023-24,0.06,,
ECON10,Dundee City,2014-15,0.76,,
ECON10,Dundee City,2015-16,0.76,,
ECON10,Dundee City,2016-17,0.78,,
ECON10,Dundee City,2017-18,0.78,,
ECON10,Dundee City,2018-19,0.78,,
ECON10,Dundee City,2019-20,0.78,,
ECON10,Dundee City,2020-21,0.86,,
ECON10,Dundee City,2021-22,0.8,,
ECON10,Dundee City,2022-23,0.77,,
ECON10,Dundee City,2023-24,0.76,,
ECON10,East Ayrshire,2014-15,0.07,,
ECON10,East Ayrshire,2015-16,0.39,,
ECON10,East Ayrshire,2016-17,0.17,,
ECON10,East Ayrshire,2017-18,0.17,,
ECON10,East Ayrshire,2018-19,0.17,,
ECON10,East Ayrshire,2019-20,0.17,,
ECON10,East Ayrshire,2020-21,0.18,,
ECON10,East Ayrshire,2021-22,0.33,,
ECON10,East Ayrshire,2022-23,0.33,,
ECON10,East Ayrshire,2023-24,0.43,,
ECON10,East Dunbartonshire,2014-15,0.86,,
ECON10,East Dunbartonshire,2015-16,0.93,,
ECON10,East Dunbartonshire,2016-17,0.9,,
ECON10,East Dunbartonshire,2017-18,0.4,,
ECON10,East Dunbartonshire,2018-19,0.38,,
ECON10,East Dunbartonshire,2019-20,0.38,,
ECON10,East Dunbartonshire,2020-21,0.38,,
ECON10,East Dunbartonshire,2021-22,0.25,,
ECON10,East Dunbartonshire,2022-23,0.04,,
ECON10,East Dunbartonshire,2023-24,0.03,,
ECON10,East Lothian,2014-15,0,,
ECON10,East Lothian,2015-16,0.13,,
ECON10,East Lothian,2016-17,0,,
ECON10,East Lothian,2018-19,0.07,,
ECON10,East Lothian,2019-20,0.07,,
ECON10,East Lothian,2020-21,0.13,,
ECON10,East Lothian,2021-22,0.18,,
ECON10,East Lothian,2022-23,0.07,,
ECON10,East Lothian,2023-24,0.07,,
ECON10,East Renfrewshire,2014-15,0.25,,
ECON10,East Renfrewshire,2015-16,0.92,,
ECON10,East Renfrewshire,2016-17,0.93,,
ECON10,East Renfrewshire,2017-18,0.93,,
ECON10,East Renfrewshire,2018-19,0.97,,
ECON10,East Renfrewshire,2019-20,0.94,,
ECON10,East Renfrewshire,2020-21,0.94,,
ECON10,East Renfrewshire,2021-22,1,,
ECON10,East Renfrewshire,2022-23,1,,
ECON10,East Renfrewshire,2023-24,0.97,,
ECON10,Edinburgh City,2014-15,0.81,,
ECON10,Edinburgh City,2015-16,0.88,,
ECON10,Edinburgh City,2016-17,0.87,,
ECON10,Edinburgh City,2017-18,0.87,,
ECON10,Edinburgh City,2018-19,0.87,,
ECON10,Edinburgh City,2019-20,0.86,,
ECON10,Edinburgh City,2020-21,0.86,,
ECON10,Edinburgh City,2021-22,0.86,,
ECON10,Edinburgh City,2022-23,0.01,,
ECON10,Edinburgh City,2023-24,0.09,,
ECON10,Eilean Siar,2014-15,0.02,,
ECON10,Eilean Siar,2015-16,0.4,,
ECON10,Eilean Siar,2016-17,0.4,,
ECON10,Eilean Siar,2017-18,0.35,,
ECON10,Eilean Siar,2018-19,1,,
ECON10,Eilean Siar,2019-20,1,,
ECON10,Eilean Siar,2020-21,0.77,,
ECON10,Eilean Siar,2021-22,1,,
ECON10,Eilean Siar,2022-23,1,,
ECON10,Eilean Siar,2023-24,1,,
ECON10,Falkirk,2014-15,1,,
ECON10,Falkirk,2015-16,1,,
ECON10,Falkirk,2016-17,0.59,,
ECON10,Falkirk,2017-18,0.59,,
ECON10,Falkirk,2018-19,0.59,,
ECON10,Falkirk,2019-20,0.59,,
ECON10,Falkirk,2020-21,0.36,,
ECON10,Falkirk,2021-22,0.32,,
ECON10,Falkirk,2022-23,0.32,,
ECON10,Falkirk,2023-24,0.32,,
ECON10,Fife,2014-15,0.12,,
ECON10,Fife,2015-16,0.08,,
ECON10,Fife,2016-17,0.23,,
ECON10,Fife,2017-18,0.24,,
ECON10,Fife,2018-19,0.05,,
ECON10,Fife,2019-20,0.05,,
ECON10,Fife,2020-21,0.06,,
ECON10,Fife,2021-22,0.03,,
ECON10,Fife,2022-23,0.04,,
ECON10,Fife,2023-24,0.04,,
ECON10,Glasgow City,2014-15,0.04,,
ECON10,Glasgow City,2015-16,0.55,,
ECON10,Glasgow City,2016-17,0.5,,
ECON10,Glasgow City,2017-18,0.53,,
ECON10,Glasgow City,2018-19,0.5,,
ECON10,Glasgow City,2019-20,0.47,,
ECON10,Glasgow City,2020-21,0.43,,
ECON10,Glasgow City,2021-22,0.31,,
ECON10,Glasgow City,2022-23,0.28,,
ECON10,Glasgow City,2023-24,0.32,,
ECON10,Highland,2014-15,0,,
ECON10,Highland,2018-19,0.13,,
ECON10,Highland,2019-20,0.12,,
ECON10,Highland,2020-21,0.13,,
ECON10,Highland,2021-22,0.19,,
ECON10,Highland,2022-23,0.16,,
ECON10,Inverclyde,2014-15,0.61,,
ECON10,Inverclyde,2015-16,0.61,,
ECON10,Inverclyde,2016-17,0.85,,
ECON10,Inverclyde,2017-18,0.85,,
ECON10,Inverclyde,2018-19,0.77,,
ECON10,Inverclyde,2019-20,0.75,,
ECON10,Inverclyde,2020-21,0.8,,
ECON10,Inverclyde,2021-22,0.8,,
ECON10,Inverclyde,2022-23,0.68,,
ECON10,Midlothian,2014-15,0.57,,
ECON10,Midlothian,2015-16,0.57,,
ECON10,Midlothian,2016-17,0.57,,
ECON10,Midlothian,2017-18,0.55,,
ECON10,Midlothian,2018-19,0.43,,
ECON10,Midlothian,2019-20,0.42,,
ECON10,Midlothian,2020-21,0.4,,
ECON10,Midlothian,2021-22,0.31,,
ECON10,Midlothian,2022-23,0.27,,
ECON10,Midlothian,2023-24,0.27,,
ECON10,Moray,2014-15,0.15,,
ECON10,Moray,2015-16,0.19,,
ECON10,Moray,2016-17,0.22,,
ECON10,Moray,2017-18,0.22,,
ECON10,Moray,2018-19,0.49,,
ECON10,Moray,2019-20,0.24,,
ECON10,Moray,2020-21,0.35,,
ECON10,Moray,2021-22,0.15,,
ECON10,Moray,2022-23,0.15,,
ECON10,Moray,2023-24,0.15,,
ECON10,North Ayrshire,2014-15,0.06,,
ECON10,North Ayrshire,2015-16,0.07,,
ECON10,North Ayrshire,2016-17,0.07,,
ECON10,North Ayrshire,2017-18,0.63,,
ECON10,North Ayrshire,2018-19,0.63,,
ECON10,North Ayrshire,2019-20,0.61,,
ECON10,North Ayrshire,2020-21,0.46,,
ECON10,North Ayrshire,2021-22,0.45,,
ECON10,North Ayrshire,2022-23,0.46,,
ECON10,North Ayrshire,2023-24,0.43,,
ECON10,North Lanarkshire,2014-15,0.53,,
ECON10,North Lanarkshire,2015-16,0.56,,
ECON10,North Lanarkshire,2016-17,0.56,,
ECON10,North Lanarkshire,2017-18,0.66,,
ECON10,North Lanarkshire,2018-19,0.68,,
ECON10,North Lanarkshire,2019-20,0.49,,
ECON10,North Lanarkshire,2020-21,0.71,,
ECON10,North Lanarkshire,2021-22,0.71,,
ECON10,North Lanarkshire,2022-23,0.51,,
ECON10,North Lanarkshire,2023-24,0.24,,
ECON10,Orkney Islands,2014-15,0.79,,
ECON10,Orkney Islands,2015-16,0.79,,
ECON10,Orkney Islands,2016-17,0.07,,
ECON10,Orkney Islands,2017-18,0.07,,
ECON10,Orkney Islands,2018-19,0.07,,
ECON10,Orkney Islands,2019-20,0.07,,
ECON10,Orkney Islands,2020-21,0.07,,
ECON10,Orkney Islands,2021-22,0.1,,
ECON10,Orkney Islands,2022-23,0.09,,
ECON10,Orkney Islands,2023-24,0.87,,
ECON10,Perth & Kinross,2014-15,0.21,,
ECON10,Perth & Kinross,2015-16,0.68,,
ECON10,Perth & Kinross,2016-17,0.98,,
ECON10,Perth & Kinross,2017-18,0.3,,
ECON10,Perth & Kinross,2018-19,0.26,,
ECON10,Perth & Kinross,2019-20,0.13,,
ECON10,Perth & Kinross,2020-21,0.14,,
ECON10,Perth & Kinross,2021-22,0.13,,
ECON10,Perth & Kinross,2022-23,0.11,,
ECON10,Perth & Kinross,2023-24,0.13,,
ECON10,Renfrewshire,2014-15,0.32,,
ECON10,Renfrewshire,2015-16,0.32,,
ECON10,Renfrewshire,2016-17,0.27,,
ECON10,Renfrewshire,2017-18,0.28,,
ECON10,Renfrewshire,2018-19,0.22,,
ECON10,Renfrewshire,2019-20,0.25,,
ECON10,Renfrewshire,2020-21,0.98,,
ECON10,Renfrewshire,2021-22,0.98,,
ECON10,Renfrewshire,2022-23,0.33,,
ECON10,Renfrewshire,2023-24,0.74,,
ECON10,Scottish Borders,2014-15,0.13,,
ECON10,Scottish Borders,2015-16,0.42,,
ECON10,Scottish Borders,2016-17,0.43,,
ECON10,Scottish Borders,2017-18,0.37,,
ECON10,Scottish Borders,2018-19,0.45,,
ECON10,Scottish Borders,2019-20,0.44,,
ECON10,Scottish Borders,2020-21,0.43,,
ECON10,Scottish Borders,2021-22,0.42,,
ECON10,Scottish Borders,2022-23,0.41,,
ECON10,Scottish Borders,2023-24,0.25,,
ECON10,Shetland Islands,2018-19,0.91,,
ECON10,Shetland Islands,2019-20,0.88,,
ECON10,Shetland Islands,2020-21,0.94,,
ECON10,Shetland Islands,2021-22,0.94,,
ECON10,Shetland Islands,2022-23,0.8,,
ECON10,South Ayrshire,2014-15,0.21,,
ECON10,South Ayrshire,2015-16,0.55,,
ECON10,South Ayrshire,2016-17,0.16,,
ECON10,South Ayrshire,2017-18,0.48,,
ECON10,South Ayrshire,2018-19,0.53,,
ECON10,South Ayrshire,2019-20,0.78,,
ECON10,South Ayrshire,2020-21,0.84,,
ECON10,South Ayrshire,2021-22,0.01,,
ECON10,South Ayrshire,2022-23,0.01,,
ECON10,South Lanarkshire,2014-15,0.04,,
ECON10,South Lanarkshire,2015-16,0.21,,
ECON10,South Lanarkshire,2016-17,0.19,,
ECON10,South Lanarkshire,2017-18,0.43,,
ECON10,South Lanarkshire,2018-19,0.39,,
ECON10,South Lanarkshire,2019-20,0.38,,
ECON10,South Lanarkshire,2020-21,0.37,,
ECON10,South Lanarkshire,2021-22,0.13,,
ECON10,South Lanarkshire,2022-23,0.12,,
ECON10,South Lanarkshire,2023-24,0.12,,
ECON10,Stirling,2014-15,0.56,,
ECON10,Stirling,2015-16,0.42,,
ECON10,Stirling,2016-17,0.61,,
ECON10,Stirling,2018-19,0.37,,
ECON10,Stirling,2019-20,0.45,,
ECON10,Stirling,2020-21,0.49,,
ECON10,Stirling,2021-22,0.08,,
ECON10,Stirling,2022-23,0.06,,
ECON10,Stirling,2023-24,0.41,,
ECON10,West Dunbartonshire,2014-15,0.77,,
ECON10,West Dunbartonshire,2015-16,0.41,,
ECON10,West Dunbartonshire,2016-17,0.39,,
ECON10,West Dunbartonshire,2017-18,0.39,,
ECON10,West Dunbartonshire,2018-19,0.44,,
ECON10,West Dunbartonshire,2019-20,0.44,,
ECON10,West Dunbartonshire,2020-21,0.44,,
ECON10,West Dunbartonshire,2021-22,0.39,,
ECON10,West Dunbartonshire,2022-23,0.37,,
ECON10,West Dunbartonshire,2023-24,0.44,,
ECON10,West Lothian,2014-15,1,,
ECON10,West Lothian,2015-16,0.36,,
ECON10,West Lothian,2016-17,0.54,,
ECON10,West Lothian,2017-18,0.58,,
ECON10,West Lothian,2018-19,0.79,,
ECON10,West Lothian,2019-20,0.77,,
ECON10,West Lothian,2020-21,0.89,,
ECON10,West Lothian,2021-22,0.29,,
ECON10,West Lothian,2022-23,0.23,,
ECON10,West Lothian,2023-24,0.4,,
ECON11,Aberdeen City,2010-11,51458.61,,
ECON11,Aberdeen City,2011-12,51222.69,,
ECON11,Aberdeen City,2012-13,53936.45,,
ECON11,Aberdeen City,2013-14,55798.68,,
ECON11,Aberdeen City,2014-15,56957.21,,
ECON11,Aberdeen City,2015-16,58470.76,,
ECON11,Aberdeen City,2016-17,52765.09,,
ECON11,Aberdeen City,2017-18,50450.69,,
ECON11,Aberdeen City,2018-19,50501.19,,
ECON11,Aberdeen City,2019-20,51297.33,,
ECON11,Aberdeen City,2020-21,43510.6,,
ECON11,Aberdeen City,2021-22,45136.5,,
ECON11,Aberdeen City,2022-23,45623.19,,
ECON11,Aberdeen City,2023-24,45040.61,,
ECON11,Aberdeenshire,2010-11,27180.53,,
ECON11,Aberdeenshire,2011-12,27959.79,,
ECON11,Aberdeenshire,2012-13,27632.45,,
ECON11,Aberdeenshire,2013-14,28950.53,,
ECON11,Aberdeenshire,2014-15,31424.09,,
ECON11,Aberdeenshire,2015-16,31599.94,,
ECON11,Aberdeenshire,2016-17,30037.58,,
ECON11,Aberdeenshire,2017-18,30634.91,,
ECON11,Aberdeenshire,2018-19,28965.94,,
ECON11,Aberdeenshire,2019-20,28112.59,,
ECON11,Aberdeenshire,2020-21,25756.36,,
ECON11,Aberdeenshire,2021-22,26328.59,,
ECON11,Aberdeenshire,2022-23,25766.82,,
ECON11,Aberdeenshire,2023-24,25499.39,,
ECON11,Angus,2010-11,17156.23,,
ECON11,Angus,2011-12,17177.28,,
ECON11,Angus,2012-13,17059.94,,
ECON11,Angus,2013-14,17801.5,,
ECON11,Angus,2014-15,18876.02,,
ECON11,Angus,2015-16,17977.24,,
ECON11,Angus,2016-17,18629.22,,
ECON11,Angus,2017-18,18695.61,,
ECON11,Angus,2018-19,18956.57,,
ECON11,Angus,2019-20,20119.47,,
ECON11,Angus,2020-21,17582.61,,
ECON11,Angus,2021-22,19728.6,,
ECON11,Angus,2022-23,21016.83,,
ECON11,Angus,2023-24,20484.24,,
ECON11,Argyll & Bute,2010-11,24554.28,,
ECON11,Argyll & Bute,2011-12,25469.47,,
ECON11,Argyll & Bute,2012-13,25785.73,,
ECON11,Argyll & Bute,2013-14,25341.92,,
ECON11,Argyll & Bute,2014-15,25494.63,,
ECON11,Argyll & Bute,2015-16,24854.9,,
ECON11,Argyll & Bute,2016-17,25113.33,,
ECON11,Argyll & Bute,2017-18,26364.77,,
ECON11,Argyll & Bute,2018-19,26058.67,,
ECON11,Argyll & Bute,2019-20,26825.36,,
ECON11,Argyll & Bute,2020-21,23973.39,,
ECON11,Argyll & Bute,2021-22,25775.66,,
ECON11,Argyll & Bute,2022-23,26748.55,,
ECON11,Argyll & Bute,2023-24,27092.59,,
ECON11,Clackmannanshire,2010-11,18468.73,,
ECON11,Clackmannanshire,2011-12,18640.78,,
ECON11,Clackmannanshire,2012-13,18364.17,,
ECON11,Clackmannanshire,2013-14,18245.48,,
ECON11,Clackmannanshire,2014-15,20062.27,,
ECON11,Clackmannanshire,2015-16,20500.39,,
ECON11,Clackmannanshire,2016-17,21090.42,,
ECON11,Clackmannanshire,2017-18,21355.28,,
ECON11,Clackmannanshire,2018-19,23172.39,,
ECON11,Clackmannanshire,2019-20,23462.28,,
ECON11,Clackmannanshire,2020-21,20941.08,,
ECON11,Clackmannanshire,2021-22,22811.77,,
ECON11,Clackmannanshire,2022-23,24714.98,,
ECON11,Clackmannanshire,2023-24,21852.14,,
ECON11,Dumfries & Galloway,2010-11,23567.17,,
ECON11,Dumfries & Galloway,2011-12,24219.01,,
ECON11,Dumfries & Galloway,2012-13,24160.36,,
ECON11,Dumfries & Galloway,2013-14,25195.07,,
ECON11,Dumfries & Galloway,2014-15,26384.8,,
ECON11,Dumfries & Galloway,2015-16,25715.63,,
ECON11,Dumfries & Galloway,2016-17,25970.35,,
ECON11,Dumfries & Galloway,2017-18,27080.23,,
ECON11,Dumfries & Galloway,2018-19,26379.16,,
ECON11,Dumfries & Galloway,2019-20,27102.49,,
ECON11,Dumfries & Galloway,2020-21,24257.56,,
ECON11,Dumfries & Galloway,2021-22,25688.51,,
ECON11,Dumfries & Galloway,2022-23,26102.76,,
ECON11,Dumfries & Galloway,2023-24,26402.14,,
ECON11,Dundee City,2010-11,24859.65,,
ECON11,Dundee City,2011-12,25237.77,,
ECON11,Dundee City,2012-13,25492.99,,
ECON11,Dundee City,2013-14,25899.57,,
ECON11,Dundee City,2014-15,26369,,
ECON11,Dundee City,2015-16,26574.8,,
ECON11,Dundee City,2016-17,26205.68,,
ECON11,Dundee City,2017-18,26631.94,,
ECON11,Dundee City,2018-19,26791.15,,
ECON11,Dundee City,2019-20,27360.97,,
ECON11,Dundee City,2020-21,23076.4,,
ECON11,Dundee City,2021-22,25828.63,,
ECON11,Dundee City,2022-23,26079.34,,
ECON11,Dundee City,2023-24,26431.28,,
ECON11,East Ayrshire,2010-11,17890.7,,
ECON11,East Ayrshire,2011-12,17841.71,,
ECON11,East Ayrshire,2012-13,17494.49,,
ECON11,East Ayrshire,2013-14,17472.39,,
ECON11,East Ayrshire,2014-15,17684.23,,
ECON11,East Ayrshire,2015-16,17834.24,,
ECON11,East Ayrshire,2016-17,17841.57,,
ECON11,East Ayrshire,2017-18,18872.29,,
ECON11,East Ayrshire,2018-19,18155.48,,
ECON11,East Ayrshire,2019-20,17713.25,,
ECON11,East Ayrshire,2020-21,15412.1,,
ECON11,East Ayrshire,2021-22,17258.55,,
ECON11,East Ayrshire,2022-23,17724.25,,
ECON11,East Ayrshire,2023-24,18020.7,,
ECON11,East Dunbartonshire,2010-11,12152.12,,
ECON11,East Dunbartonshire,2011-12,12371.43,,
ECON11,East Dunbartonshire,2012-13,12548.39,,
ECON11,East Dunbartonshire,2013-14,13125.12,,
ECON11,East Dunbartonshire,2014-15,13755.38,,
ECON11,East Dunbartonshire,2015-16,14019.56,,
ECON11,East Dunbartonshire,2016-17,13918.77,,
ECON11,East Dunbartonshire,2017-18,14770.42,,
ECON11,East Dunbartonshire,2018-19,14777.96,,
ECON11,East Dunbartonshire,2019-20,14851.21,,
ECON11,East Dunbartonshire,2020-21,12598.71,,
ECON11,East Dunbartonshire,2021-22,14121.86,,
ECON11,East Dunbartonshire,2022-23,14872.92,,
ECON11,East Dunbartonshire,2023-24,14483.2,,
ECON11,East Lothian,2010-11,15483.16,,
ECON11,East Lothian,2011-12,15812.65,,
ECON11,East Lothian,2012-13,15660.86,,
ECON11,East Lothian,2013-14,16781.16,,
ECON11,East Lothian,2014-15,17117.03,,
ECON11,East Lothian,2015-16,17185.4,,
ECON11,East Lothian,2016-17,17715.86,,
ECON11,East Lothian,2017-18,18282.1,,
ECON11,East Lothian,2018-19,18488.42,,
ECON11,East Lothian,2019-20,18580.65,,
ECON11,East Lothian,2020-21,16356.16,,
ECON11,East Lothian,2021-22,17763.81,,
ECON11,East Lothian,2022-23,18424.33,,
ECON11,East Lothian,2023-24,18753.3,,
ECON11,East Renfrewshire,2010-11,11005.42,,
ECON11,East Renfrewshire,2011-12,11056.05,,
ECON11,East Renfrewshire,2012-13,11529.59,,
ECON11,East Renfrewshire,2013-14,12272.28,,
ECON11,East Renfrewshire,2014-15,12675.6,,
ECON11,East Renfrewshire,2015-16,12791.32,,
ECON11,East Renfrewshire,2016-17,12831.43,,
ECON11,East Renfrewshire,2017-18,13284.13,,
ECON11,East Renfrewshire,2018-19,12923.24,,
ECON11,East Renfrewshire,2019-20,12675.47,,
ECON11,East Renfrewshire,2020-21,11670.84,,
ECON11,East Renfrewshire,2021-22,12888.15,,
ECON11,East Renfrewshire,2022-23,13100.75,,
ECON11,East Renfrewshire,2023-24,13154.16,,
ECON11,Edinburgh City,2010-11,51556.61,,
ECON11,Edinburgh City,2011-12,49085.66,,
ECON11,Edinburgh City,2012-13,50517.16,,
ECON11,Edinburgh City,2013-14,50357.25,,
ECON11,Edinburgh City,2014-15,50677.51,,
ECON11,Edinburgh City,2015-16,51046.36,,
ECON11,Edinburgh City,2016-17,53918.92,,
ECON11,Edinburgh City,2017-18,56537.86,,
ECON11,Edinburgh City,2018-19,57261.13,,
ECON11,Edinburgh City,2019-20,57746.29,,
ECON11,Edinburgh City,2020-21,50485.34,,
ECON11,Edinburgh City,2021-22,56110.83,,
ECON11,Edinburgh City,2022-23,59465.18,,
ECON11,Edinburgh City,2023-24,60107.02,,
ECON11,Eilean Siar,2010-11,18804.35,,
ECON11,Eilean Siar,2011-12,19465.51,,
ECON11,Eilean Siar,2012-13,19317.36,,
ECON11,Eilean Siar,2013-14,19232.18,,
ECON11,Eilean Siar,2014-15,20264.8,,
ECON11,Eilean Siar,2015-16,20044.54,,
ECON11,Eilean Siar,2016-17,20149.81,,
ECON11,Eilean Siar,2017-18,20719.37,,
ECON11,Eilean Siar,2018-19,21660.38,,
ECON11,Eilean Siar,2019-20,23158.69,,
ECON11,Eilean Siar,2020-21,21510.74,,
ECON11,Eilean Siar,2021-22,23003.44,,
ECON11,Eilean Siar,2022-23,22320.06,,
ECON11,Eilean Siar,2023-24,22896.66,,
ECON11,Falkirk,2010-11,27286.79,,
ECON11,Falkirk,2011-12,26227.2,,
ECON11,Falkirk,2012-13,25902.04,,
ECON11,Falkirk,2013-14,26082.24,,
ECON11,Falkirk,2014-15,27074.46,,
ECON11,Falkirk,2015-16,27601.49,,
ECON11,Falkirk,2016-17,27626.19,,
ECON11,Falkirk,2017-18,27550.7,,
ECON11,Falkirk,2018-19,28111.84,,
ECON11,Falkirk,2019-20,28264.41,,
ECON11,Falkirk,2020-21,24594.59,,
ECON11,Falkirk,2021-22,27083.33,,
ECON11,Falkirk,2022-23,26860.21,,
ECON11,Falkirk,2023-24,25904.68,,
ECON11,Fife,2010-11,19100.41,,
ECON11,Fife,2011-12,19041.88,,
ECON11,Fife,2012-13,19390.63,,
ECON11,Fife,2013-14,20098.82,,
ECON11,Fife,2014-15,20684.57,,
ECON11,Fife,2015-16,20914.96,,
ECON11,Fife,2016-17,21297.65,,
ECON11,Fife,2017-18,21820.35,,
ECON11,Fife,2018-19,21278.27,,
ECON11,Fife,2019-20,21435.32,,
ECON11,Fife,2020-21,20077.13,,
ECON11,Fife,2021-22,21788.24,,
ECON11,Fife,2022-23,22324.24,,
ECON11,Fife,2023-24,21885.8,,
ECON11,Glasgow City,2010-11,35967.6,,
ECON11,Glasgow City,2011-12,36316.73,,
ECON11,Glasgow City,2012-13,36302.03,,
ECON11,Glasgow City,2013-14,37379.08,,
ECON11,Glasgow City,2014-15,37802.41,,
ECON11,Glasgow City,2015-16,37783.08,,
ECON11,Glasgow City,2016-17,37786.39,,
ECON11,Glasgow City,2017-18,39204.02,,
ECON11,Glasgow City,2018-19,39192.38,,
ECON11,Glasgow City,2019-20,40191.94,,
ECON11,Glasgow City,2020-21,36387.17,,
